,Unnamed: 0,Facility Number,School Type,School District or Name,County,MMR Vaccination Rate,Age Group,Facility Address
4741,4814,2.80101E+11,Private School,TIEGERMAN MIDDLE SCHOOL,Nassau,100.0,,27 CEDAR SWAMP RD
4742,4815,3.102E+11,Private School,ST IGNATIUS LOYOLA SCHOOL,New York,100.0,,48 EAST 84TH STREET
4743,4816,3.32201E+11,Private School,"ADAPT COMMUNITY NETWORK, INC.",Kings,100.0,,175 LAWRENCE AVE
4744,4817,3.314E+11,Private School,YESHIVA YESODE HATORAH LEE AVE,Kings,98.0,,131 LEE AVE
4745,4818,2.80216E+11,Public School,STEWART MANOR ELEM SCHOOL,Nassau,100.0,,38 STEWART AVE
4746,4819,3.321E+11,Private School,YESHIVA KARLIN STOLIN,Kings,100.0,,1818 54TH ST
4747,4820,6.60805E+11,Public School,VALHALLA MIDDLE SCHOOL,Westchester,100.0,,300 COLUMBUS AVE
4748,4821,043200050004,Public School,PROSPECT ES,Cattaraugus,99.0,,300 PROSPECT AVE
4749,4822,6.106E+11,Public School,FALL CREEK ELEM SCHOOL,Tompkins,100.0,,202 KING ST
4750,4823,4.307E+11,Private School,ST FRANCIS DE SALES ST STEPHENS,Ontario,99.0,,17 ELMWOOD AVE
4751,4824,1.40207E+11,Public School,HERITAGE HEIGHTS ES,Erie,100.0,,2545 SWEET HOME RD
4752,4825,3.3E+11,School District,BROOKLYN DISTRICT - KINGS,Kings,98.0,,1600 AVE L
4753,4826,6.623E+11,Private School,ST PETER SCHOOL,Westchester,92.0,,204 HAWTHORNE AVE
4754,4827,1.51801E+11,School District,BOQUET VALLEY CSD,Essex,99.0,,P.O. BOX 158
4755,4828,5.80602E+11,Public School,RIVERHEAD J H S,Suffolk,100.0,,600 HARRISON AVE
4756,4829,3.102E+11,Private School,ST VINCENT FERRER H S,New York,100.0,,151 E 65TH ST
4757,4830,1.00502E+11,Private School,HAWTHORNE VALLEY SCHOOL,Columbia,100.0,,330 RT 21 C
4758,4831,1.31501E+11,Private School,RIDGE SCHOOL,Dutchess,100.0,,86 Allen Road
4759,4832,080101040002,Public School,AFTON ES,Chenango,100.0,,29 ACADEMY ST
4760,4833,5.914E+11,Private School,ACH TOV VCHESED,Sullivan,100.0,,39 CHESTNUT ST
4761,4834,3.321E+11,Private School,NESIVOS BAIS YAAKOV - OCEAN,Kings,99.0,,1334 OCEAN PKWY
4762,4835,2.31101E+11,School District,SOUTH LEWIS CENTRAL SCHOOL,Lewis,100.0,,4264 EAST RD
4763,4836,6.60202E+11,School District,CROTON HARMON U F S,Westchester,99.0,,10 Gerstein Street
4764,4837,1.41101E+11,Public School,SPRINGVILLE ES,Erie,99.0,,283 NORTH ST
4765,4838,1.90301E+11,Public School,CAIRO HIGH SCHOOL,Greene,100.0,,1301 ROUTE 145
4766,4839,5.80224E+11,Public School,BAY AVENUE SCHOOL,Suffolk,99.0,,114 BAY AVE
4767,4840,6.60411E+11,Public School,GREENBURGH ELEVEN MIDDLE SCHOOL,Westchester,100.0,,CHILDRENS VILLAGE
4768,4841,1.81201E+11,Public School,PAVILION ELEM SCHOOL,Genesee,100.0,,7071 YORK RD
4769,4842,2.80252E+11,Public School,ELMONT MEMORIAL J S H S,Nassau,100.0,,555 RIDGE RD
4770,4843,3.322E+11,Private School,MIRRER YESHIVA H S,Kings,100.0,,1791 OCEAN PKY
4771,4844,3.314E+11,Private School,BNOS SQUARE OF WILLIAMSBURG Willoughby Ave.,Kings,99.0,,382 Willoughby Ave.
4772,4845,1.42201E+11,Public School,NORTH COLLINS J S H S,Erie,100.0,,2045 SCHOOL ST
4773,4846,6.60302E+11,Public School,TUCKAHOE MIDDLE SCHOOL,Westchester,100.0,,65 SIWANOY BLVD
4774,4847,2.00401E+11,School District,INDIAN LAKE CENTRAL SCHOOL NYS Rt.30,Hamilton,100.0,,6345 NYS Rt.30
4775,4848,1.406E+11,Public School,PS 31 HARRIET ROSS TUBMAN SCHOOL,Erie,98.0,,212 STANTON ST
4776,4849,5.00305E+11,Private School,SUMMIT SCHOOL (THE),Rockland,100.0,,339 N BROADWAY
4777,4850,3.424E+11,Private School,CHRIST THE KING REGIONAL H S,Queens,100.0,,68 02 METROPOLITAN
4778,4851,4.41101E+11,Public School,OTISVILLE ELEMENTARY SCHOOL,Orange,100.0,,2525 MT HOPE RD
4779,4852,1.71102E+11,Public School,BROADALBIN-PERTH ELEMENTARY SCHOOL,Fulton,100.0,,1870 CO HWY 107
4780,4853,5.00402E+11,Private School,YESHIVA BETH MIKROH,Rockland,98.0,,221 VIOLA RD
4781,4854,6.60406E+11,Public School,GREENVILLE SCHOOL,Westchester,100.0,,100 GLENDALE RD
4782,4855,5.80233E+11,Public School,CLAYTON HUEY ELEMENTARY SCHOOL,Suffolk,100.0,,511 MAIN ST
4783,4856,5.80507E+11,School District,CONNETQUOT CENT SCH OF ISLIP,Suffolk,100.0,,780 OCEAN AVE
4784,4857,6.206E+11,Public School,J WATSON BAILEY SCHOOL,Ulster,100.0,,MERILINA AVE EXT
4785,4858,4.20101E+11,Public School,WEST GENESEE MIDDLE SCHOOL,Onondaga,99.0,,500 SANDERSON RD
4786,4859,4.20901E+11,Public School,HARRY E ELDEN ELEM SCHOOL,Onondaga,100.0,,OSWEGO STREET
4787,4860,040302060002,Public School,ALLEGANY LIMESTONE ES,Cattaraugus,100.0,,120 MAPLE AVE
4788,4861,2.61301E+11,Public School,JEFFERSON AVENUE SCHOOL,Monroe,100.0,,303 JEFFERSON AVE
4789,4862,5.80501E+11,Public School,FIFTH AVENUE SCHOOL,Suffolk,100.0,,217 FIFTH AVE
4790,4863,010601060003,Public School,ROESSLEVILLE SCHOOL,Albany,100.0,,100 CALIFORNIA AVE
4791,4864,6.51501E+11,Public School,NORTH ROSE-WOLCOTT H S,Wayne,100.0,,SALTER COLVIN RD
4792,4865,2.61001E+11,Public School,CANAL VIEW ES,Monroe,100.0,,1 RANGER RD
4793,4866,5.12001E+11,Public School,JEFFERSON ELEM SCHOOL,St.Lawrence,100.0,,BAILEY RD
4794,4867,4.11101E+11,Public School,CLINTON MIDDLE SCHOOL,Oneida,100.0,,75 CHENANGO AVE
4795,4868,4.418E+11,Public School,PORT JERVIS MS,Orange,100.0,,118 E MAIN ST
4796,4869,1.30802E+11,Private School,ANDERSON CENTER FOR AUTISM,Dutchess,96.0,,4885 RT 9
4797,4870,3.32E+11,Private School,XAVERIAN H S,Kings,100.0,,7100 SHORE RD
4798,4871,6.00601E+11,Public School,OWEGO FREE ACADEMY,Tioga,100.0,,1 SHELDON GUILE BLVD
4799,4872,5.12501E+11,School District,PARISHVL HOPKINTON CENT SCH,St.Lawrence,100.0,,12 COUNTY ROUTE 47
4800,4873,1.61201E+11,Public School,SALMON RIVER MIDDLE SCHOOL,Franklin,100.0,,1637 COUNTRY RT 1
4801,4874,4.416E+11,Public School,HERITAGE MIDDLE SCHOOL,Orange,100.0,,405 UNION AVE
4802,4875,6.60101E+11,Public School,JOHN JAY MIDDLE SCHOOL,Westchester,100.0,,40 NORTH SALEM RD
4803,4876,4.41202E+11,Private School,UTA OF KIRYAS JOEL - PARADISE,Orange,98.0,,55 FOREST RD-3RD FL
4804,4877,6.00301E+11,Public School,CANDOR ELEM SCHOOL,Tioga,100.0,,CANDOR ELEM SCHOOL
4805,4878,3.102E+11,Private School,REGIS H S,New York,100.0,,55 E 84TH ST
4806,4879,2.30901E+11,Public School,LOWVILLE MIDDLE SCHOOL,Lewis,100.0,,7668 STATE ST
4807,4880,5.8091E+11,Public School,SAGAPONACK SCHOOL,Suffolk,87.0,,MAIN ST
4808,4881,5.00402E+11,Private School,YESHIVA KETANA TORAS CHAIM,Rockland,95.0,,3 WREN ST
4809,4882,3.31301E+11,Private School,BROOKLYN FREE SCHOOL,Kings,97.0,,372 CLINTON AVE.
4810,4883,3.10301E+11,Private School,DWIGHT SCHOOL,New York,100.0,,291 CENTRAL PARK W
4811,4884,1.40203E+11,Public School,TRANSIT MS,Erie,100.0,,8730 TRANSIT RD
4812,4885,6.61004E+11,Public School,HORACE GREELEY H S,Westchester,100.0,,70 ROARING BROOK RD
4813,4886,1.40601E+11,Private School,REACH ACADEMY CHARTER SCHOOL,Erie,100.0,,115 ASH STREET
4814,4887,5.70303E+11,Private School,VICTORY BAPTIST ACADEMY,Steuben,71.0,,5349 BUCK SETTLEMENT RD
4815,4888,5.80906E+11,Public School,SOUTHAMPTON INTRMD SCH,Suffolk,99.0,,70 LELAND LN
4816,4889,1.01401E+11,Public School,ICHABOD CRANE MS,Columbia,100.0,,2910 US RT 9
4817,4890,3.10201E+11,Private School,CORLEARS SCHOOL,New York,100.0,,324 W 15TH ST
4818,4891,4.41E+11,Public School,PRESIDENTIAL PARK ELEMENTARY SCHOOL,Orange,100.0,,50 ROOSEVELT AVE
4819,4892,3.426E+11,Private School,OUR LADY OF BLESSED SACRAMENT SCH,Queens,100.0,,35TH AVE & 202D ST
4820,4893,5.00402E+11,Private School,UNITED TALMUDICAL ACADEMY - 415,Rockland,95.0,,415 VIOLA RD
4821,4894,5.30202E+11,School District,SCOTIA GLENVILLE CENT SCH,Schenectady,100.0,,900 PREDDICE PKWY
4822,4895,1.1E+11,BOCES School,ONONDAGA-CORTLAND-MADISON BOCES - MCEVOY EDUCATION CAMPUS,Cortland,100.0,,1710 NYS RTE 13
4823,4896,3.322E+11,Private School,MIRRER YESHIVA ELEM SCH,Kings,100.0,,1791 OCEAN PKY
4824,4897,3.314E+11,Private School,CONG YESHOUS MOSHE OF WILLIAMSBURG,Kings,99.0,,77-87 WALLABOUT ST
4825,4898,1.20401E+11,Public School,CHARLOTTE VALLEY SCHOOL,Delaware,100.0,,15611 STATE HWY 23
4826,4899,5.80505E+11,Public School,SYLVAN AVENUE ELEM SCHOOL,Suffolk,100.0,,600 SYLVAN AVE
4827,4900,5.80102E+11,School District,WEST BABYLON UNION FREE SCHOOL,Suffolk,100.0,,200 OLD FARMINGDALE RD
4828,4901,5.80512E+11,Public School,SOUTH MIDDLE SCHOOL,Suffolk,99.0,,CANDLEWOOD RD
4829,4902,4.218E+11,Public School,BRIGHTON ACADEMY,Onondaga,100.0,,309 W BRIGHTON AVE
4830,4903,6.60407E+11,Private School,SACRED HEART SCHOOL - HARTSDALE,Westchester,100.0,,59 WILSON ST
4831,4904,5.30202E+11,Public School,GLEN WORDEN ELEMENTARY SCHOOL,Schenectady,100.0,,30 WORDEN RD
4832,4905,5.80232E+11,Public School,NATHANIEL WOODHULL ELEMENTARY SCHOOL,Suffolk,99.0,,6 FRANCIS LANDAU PLACE
4833,4906,6.623E+11,Public School,YONKERS MIDDLE SCHOOL,Westchester,100.0,,150 ROCKLAND AVE
4834,4907,2.80209E+11,Public School,LEO F GIBLYN SCHOOL,Nassau,99.0,,BOX 50
4835,4908,5.20302E+11,Public School,ORENDA ELEM SCHOOL,Saratoga,100.0,,970 ROUTE 146
4836,4909,1.40701E+11,Public School,UNION EAST ES,Erie,99.0,,3550 UNION RD
4837,4910,3.321E+11,Private School,YESHIVA TORAH TEMIMAH,Kings,100.0,,555 OCEAN PKY
4838,4911,6.303E+11,Public School,KENSINGTON ROAD SCHOOL,Warren,100.0,,KENSINGTON RD
4839,4912,1.30502E+11,Public School,DOVER ES,Dutchess,99.0,,9 SCHOOL ST
4840,4913,2.61313E+11,Public School,EAST ROCHESTER HIGH SCHOOL,Monroe,100.0,,200 WOODBINE AVE
4841,4914,3.10201E+11,Private School,BRITISH INTERNATIONAL SCHOOL OF NY,New York,100.0,,20 WATERSIDE PLAZA
4842,4915,5.306E+11,Public School,YATES SCHOOL,Schenectady,99.0,,SALINA ST
4843,4916,1.42301E+11,School District,ORCHARD PARK CENTRAL SCHOOL,Erie,100.0,,2240 SOUTHWESTERN BLVD
4844,4917,6.622E+11,Private School,ARCHBISHOP STEPINAC H S,Westchester,100.0,,950 MAMARONECK AVE
4845,4918,2.616E+11,Public School,SCHOOL 50 HELEN BARRETT MONTGOMERY,Monroe,99.0,,301 SENECA AVE
4846,4919,4.218E+11,Public School,THE EXPEDITIONARY LEARNING SCHOOL,Onondaga,100.0,,4942 SOUTH SALINA STREET
4847,4920,6.61004E+11,Public School,SEVEN BRIDGES MIDDLE SCHOOL,Westchester,100.0,,222 SEVEN BRIDGES RD
4848,4921,4.20501E+11,Public School,JORDAN ELBRIDGE MS,Onondaga,100.0,,9 CHAPPELL ST
4849,4922,2.61301E+11,School District,FAIRPORT CENTRAL SCHOOL,Monroe,100.0,,38 W CHURCH ST
4850,4923,6.50101E+11,Private School,GRAVEL RIDGE SCHOOL,Wayne,100.0,,1104 OLD PRE-EMPTION RD
4851,4924,5.30202E+11,Public School,LINCOLN SCHOOL ALBION ST,Schenectady,100.0,,40 ALBION ST
4852,4925,3.10201E+11,Private School,LYCEE FRANCAIS DE N Y,New York,100.0,,505 EAST 75TH  STREET
4853,4926,049000000000,BOCES School,BOCES CATT-ALLEG-ERIE-WYOMING,Cattaraugus,99.0,,1825 WINDFALL RD
4854,4927,4.91302E+11,Public School,WEST SAND LAKE ES,Rensselaer,100.0,,24 MEELER RD
4855,4928,1.30802E+11,Private School,ABILITIES FIRST,Dutchess,99.0,,24 Firemens Way
4856,4929,3.32E+11,Private School,BNOS ZION OF BOBOV,Kings,100.0,,5000 14 AVE
4857,4930,4.80103E+11,Private School,MISSION CHURCH ACADEMY AND PRESCHOOL,Dutchess,99.0,,4101 RT 52
4858,4931,2.616E+11,Public School,SCHOOL 95 EDISON CAREER & TECHNOLOGY HIGH SCHOOL,Monroe,100.0,,655 COLFAX STREET
4859,4932,2.801E+11,Public School,GLEN COVE H S,Nassau,100.0,,150 DOSORIS LN
4860,4933,6.609E+11,Public School,GRIMES SCHOOL,Westchester,98.0,,59 SOUTH 10TH AVE
4861,4934,3.531E+11,Private School,STATEN ISLAND HEBREW ACADEMY,Richmond,100.0,,3495 RICHMOND RD
4862,4935,1.41901E+11,Public School,HILLVIEW ELEM SCHOOL,Erie,100.0,,11 PLEASANTVIEW DR
4863,4936,6.60407E+11,Private School,MARIA REGINA H S,Westchester,100.0,,500 W HARTSDALE AVE
4864,4937,4.40901E+11,School District,HIGHLAND FALLS CENTRAL SCHOOL,Orange,100.0,,21 MORGAN RD
4865,4938,6.71201E+11,School District,PERRY CENTRAL SCHOOL,Wyoming,100.0,,33 WATKINS AVE
4866,4939,1.21901E+11,Public School,TOWNSEND ES,Delaware,100.0,,42- 66 NORTH ST
4867,4940,5.80405E+11,Public School,WEST HOLLOW J H S,Suffolk,100.0,,250 OLD EAST NECK RD
4868,4941,2.80228E+11,Private School,GERSH ACADEMY - WEST HEMPSTEAD,Nassau,99.0,,307 Eagle Avenue
4869,4942,5.00402E+11,Private School,CONG VIEN OF MONSEY - BNOS CHANA VIEN,Rockland,97.0,,70 HIGHVIEW ROAD
4870,4943,2.80401E+11,Private School,OLD WESTBURY SCHOOL -HOLY CHILD ACADEMY,Nassau,87.0,,25 STORE HILL RD
4871,4944,4.307E+11,School District,GENEVA CITY SCHOOLS,Ontario,100.0,,400 West North Street
4872,4945,4.218E+11,Public School,DR. KING SCHOOL,Onondaga,100.0,,416 E RAYNOR AVE
4873,4946,2.40801E+11,Public School,LIVONIA SENIOR HIGH SCHOOL,Livingston,100.0,,2 BULLDOG BOULEVARD
4875,4948,1.40204E+11,Private School,AMHERST CHRISTIAN ACADEMY,Erie,98.0,,2625 TONAWANDA CRK.RD
4876,4949,2.80212E+11,School District,MALVERNE UNION FREE SCHOOL,Nassau,100.0,,301 WICKS LN
4877,4950,5.20101E+11,Public School,PASHLEY ELEM SCHOOL,Saratoga,100.0,,30 PASHLEY RD
4878,4951,4.41201E+11,Private School,ST PAUL CHRISTIAN EDUCATION CENTER,Orange,99.0,,21 STILL RD
4879,4952,4.99E+11,BOCES School,TECH VALLEY HIGH SCHOOL,Albany,100.0,,246 TRICENTENNIAL DRIVE
4880,4953,4.218E+11,Private School,BLESSED SACRAMENT CATHOLIC SCHOOL,Onondaga,100.0,,3129 JAMES ST
4881,4954,5.30301E+11,Public School,VAN ANTWERP MIDDLE SCHOOL,Schenectady,100.0,,STORY AVE
4882,4955,5.00402E+11,Private School,CONGREGATION YESHIVAS MEON HATORAH,Rockland,99.0,,244 ROUTE 306
4883,4956,2.80504E+11,Public School,PLAINVIEW-OLD BETHPAGE MID SCH,Nassau,100.0,,121 CENTRAL PARK RD.
4884,4957,5.80405E+11,Public School,HALF HOLLOW HILLS H S-EAST,Suffolk,100.0,,50 VANDERBILT PKY
4885,4958,6.50101E+11,Private School,CLYDE SCHOOL,Wayne,94.0,,WAYNE COUNTY PUBLIC HEALTH
4886,4959,3.31301E+11,Private School,GREENE HILL SCHOOL,Kings,98.0,,39 ADELPHI ST
4887,4960,019000000000,BOCES School,ALBANY-SCHOHARIE-SCHENECTADY-SARATOGA BOCES,Albany,99.0,,900 WATERVLIET SHAKER ROAD
4888,4961,3.425E+11,Private School,YESHIVA KETANA OF QUEENS,Queens,100.0,,78-15 PARSONS BOULEVARD
4889,4962,070600010006,Public School,GEORGE M DIVEN SCHOOL,Chemung,100.0,,1110 HALL ST
4890,4963,4.218E+11,Public School,LEMOYNE ELEMENTARY SCHOOL,Onondaga,100.0,,1528 LEMOYNE AVE
4891,4964,5.21301E+11,School District,BALLSTON SPA CENTRAL SCHOOL,Saratoga,100.0,,70 MALTA AVE
4892,4965,4.62001E+11,Public School,MICHAEL A MAROUN ELEMENTARY SCHOOL,Oswego,100.0,,11 ELM ST
4893,4966,4.72506E+11,Public School,WORCESTER SCHOOL,Otsego,100.0,,198 MAIN ST
4894,4967,060601040002,Public School,PINE VALLEY ES,Chautauqua,100.0,,7755 RT 83
4895,4968,2.80203E+11,Public School,CLARKE MS,Nassau,100.0,,740 EDGWOOD DR
4896,4969,1.51103E+11,Private School,NORTH COUNTRY SCHOOL,Essex,100.0,,4382 Cascade Road
4897,4970,5.80903E+11,School District,QUOGUE UNION FREE SCHOOL,Suffolk,99.0,,10 EDGEWOOD RD
4898,4971,1.32101E+11,Public School,BRINCKERHOFF ES,Dutchess,100.0,,16 WEDGEWOOD RD
4899,4972,3.43001E+11,Private School,IDEAL ISLAMIC SCHOOL,Queens,100.0,,31-29 12TH STREET
4900,4973,5.80301E+11,Public School,EAST HAMPTON MIDDLE SCHOOL,Suffolk,100.0,,76 NEWTOWN LN
4901,4974,1.51102E+11,Public School,LAKE PLACID J S H S,Essex,100.0,,34 SCHOOL ST
4902,4975,3.321E+11,Private School,YESHIVA & MESIFTA VYOEL MOSHE - SEAGATE,Kings,100.0,,3801 NAUTILUS AVE
4903,4976,3.31301E+11,Private School,BROOKLYN FRIENDS SCHOOL,Kings,100.0,,375 PEARL ST
4904,4977,5.80405E+11,Public School,SUNQUAM ELEMENTARY SCHOOL,Suffolk,100.0,,515 SWEET HOLLOW RD
4905,4978,030101060001,Public School,CHARLOTTE KENYON AT CHENANGO FORKS ES (no lead reporting),Broome,100.0,,6 PATCH RD
4906,4979,4.40102E+11,Public School,WASHINGTONVILLE J H S,Orange,100.0,,38 W MAIN ST
4907,4980,1.90901E+11,Public School,HUNTER TANNERSVILLE J S H S,Greene,100.0,,HUNTER TANNERSVILLE J S H S
4908,4981,070901858020,Private School,TWIN TIERS BAPTIST HS,Chemung,100.0,,PO DRAWER K  1811 North Chemun
4909,4982,1.90402E+11,Private School,CATSKILL MONTESSORI SCHOOL,Greene,100.0,,48 ANBACH LN
4910,4983,2.80216E+11,Public School,COVERT AVENUE SCHOOL,Nassau,100.0,,144 COVERT AVE
4911,4984,3.32E+11,Private School,SHALSHELES BAIS YAAKOV,Kings,100.0,,4001 16TH AVE
4912,4985,2.80503E+11,Private School,MILL NECK MANOR LUTH SCH-DEAF,Nassau,99.0,,40 FROST MILL ROAD
4913,4986,2.80523E+11,Public School,BIRCH LANE ELEM SCHOOL,Nassau,100.0,,BIRCH LN
4914,4987,1.406E+11,Public School,PS 93 SOUTHSIDE ELEMENTARY SCHOOL,Erie,99.0,,430 SOUTHSIDE PKWY
4915,4988,2.80202E+11,Public School,CALIFORNIA AVENUE SCHOOL,Nassau,99.0,,236 CALIFORNIA AVE
4916,4989,2.108E+11,Public School,LITTLE FALLS HIGH SCHOOL,Herkimer,100.0,,1 HIGH SCHOOL ROAD
4917,4990,2.80209E+11,School District,FREEPORT UNION FREE SCHOOL,Nassau,100.0,,235 N OCEAN AVE
4918,4991,1.41901E+11,Public School,COMO PARK ELEM SCHOOL,Erie,99.0,,1985 COMO PARK BLVD
4919,4992,3.212E+11,Private School,ST JOHN CHRYSOSTOM SCHOOL,Bronx,98.0,,1144 HOE AVE
4920,4993,5.80206E+11,Public School,EDNA LOUISE SPEAR ELEMENTARY,Suffolk,98.0,,500 SCRAGGY HILL RD
4921,4994,6.21201E+11,Public School,PHOENICIA ELEM SCHOOL,Ulster,100.0,,RR 214
4922,4995,2.22E+11,Public School,NORTH ELEMENTARY SCHOOL,Jefferson,99.0,,171 E HOARD ST
4923,4996,4.21504E+11,Public School,LYNCOURT SCHOOL,Onondaga,100.0,,2707-09 COURT ST
4924,4997,5.80405E+11,Private School,MADONNA HGTS SCHOOL FOR GIRLS,Suffolk,100.0,,BURRS LANE DIX HILLS
4925,4998,5.10201E+11,Public School,H C WILLIAMS S H S,St.Lawrence,100.0,,99 STATE ST
4926,4999,4.40301E+11,Public School,CORNWALL ELEM SCHOOL,Orange,100.0,,LEE RD
4927,5000,5.80414E+11,Private School,GERSH ACADEMY - WEST HILLS,Suffolk,100.0,,21 SWEET HOLLOW RD
4928,5001,3.32201E+11,Private School,EBENEZER PREP SCHOOL,Kings,100.0,,5464 KINGS HWY
4929,5002,6.206E+11,Public School,CHAMBERS SCHOOL,Ulster,99.0,,945 MORTON BLVD
4930,5004,010802060005,Public School,GUILDERLAND HS,Albany,100.0,,8 SCHOOL RD
4931,5005,1.803E+11,Private School,NOTRE DAME HS,Genesee,100.0,,73 UNION ST
4932,5006,4.50607E+11,Public School,KENDALL J S H S,Orleans,100.0,,ROOSEVELT HWY
4933,5007,4.123E+11,Public School,ALBANY SCHOOL,Oneida,100.0,,1151 ALBANY ST
4934,5008,6.623E+11,Private School,ST MARK LUTHERAN SCHOOL - KIMBALL,Westchester,98.0,,KIMBALL & ST MARKS PL
4935,5009,4.70202E+11,Public School,GILBERTSVILLE-MOUNT UPTON ELEMENTARY SCHOOL,Otsego,100.0,,693 STATE HIGHWAY 51
4936,5010,6.80602E+11,Private School,SUNNY HAVEN MENNONITE SCHOOL,Yates,74.0,,417 LIBERTY ST. SUITE 2120
4937,5011,3.10401E+11,Private School,REECE SCHOOL,New York,100.0,,1 EAST 104TH ST
4938,5012,6.60407E+11,Public School,RICHARD J BAILEY SCHOOL,Westchester,100.0,,33 W HILLSIDE AVE
4939,5013,091402060005,Public School,SARANAC HS (and JHS for lead reporting),Clinton,100.0,,70 PICKETTS CRNRS RD
4940,5014,1.32101E+11,Public School,MYERS CORNERS ROAD SCHOOL,Dutchess,99.0,,156 MYERS CORNERS RD
4941,5015,2.22201E+11,Private School,AUGUSTINIAN ACADEMY-ELEM,Jefferson,100.0,,317 WEST ST
4942,5016,1.40204E+11,Private School,"AUTISM SERVICES, INC.",Erie,99.0,,30 Hazelwood Dr.
4943,5017,6.41301E+11,Public School,HUDSON FALLS MIDDLE SCHOOL,Washington,100.0,,NOTRE DAME ST
4944,5018,6.60411E+11,Public School,GREENBURGH ELEVEN HS,Westchester,89.0,,GREENBURGH ELEVEN US
4945,5019,5.80305E+11,School District,SAG HARBOR UNION FREE SCHOOL DISTRICT,Suffolk,100.0,,200 JERMAIN AVE
4946,5020,3.322E+11,Private School,MASORES BAIS YAAKOV HIGH SCHOOL,Kings,100.0,,1387 OCEAN AVENUE
4947,5022,4.20401E+11,Public School,FREMONT ELEM SCHOOL,Onondaga,100.0,,115 RICHMOND RD W
4948,5023,1.406E+11,Public School,PS 18 ANTONIA PANTOJA SCHOOL OF ACADEMIC EXCELLENCE,Erie,100.0,,118 HAMPSHIRE ST
4949,5024,1.406E+11,Public School,PS 48 MARTIN LUTHER KING JR,Erie,98.0,,487 HIGH ST
4950,5025,5.80406E+11,Public School,WASHINGTON DRIVE PRIMARY SCHOOL,Suffolk,100.0,,95 WASHINGTON DR
4951,5026,2.80411E+11,School District,CARLE PLACE UNION FREE SCHOOL,Nassau,100.0,,168 CHERRY LN
4952,5027,3.314E+11,Private School,BNOS YAKOV,Kings,97.0,,638 BEDFORD  AVE
4953,5028,4.72001E+11,School District,RICHFLD SPRINGS CENT SCH,Otsego,100.0,,93 MAIN ST
4954,5029,2.80206E+11,Public School,SEAFORD HARBOR SCHOOL,Nassau,100.0,,3500 BAYVIEW ST
4955,5030,4.31201E+11,Public School,NAPLES H S,Ontario,100.0,,MAIN ST
4956,5031,4.90202E+11,School District,BRUNSWICK CENTRAL SCHOOL,Rensselaer,100.0,,3992 NY2
4957,5032,1.30801E+11,Public School,HAVILAND JHS,Dutchess,99.0,,23 Haviland Road
4958,5033,6.20901E+11,School District,RONDOUT VALLEY CENTRAL SCHOOL,Ulster,100.0,,122 KYSERIKE RD
4959,5034,5.80405E+11,Public School,PAUMANOK ELEM SCHOOL,Suffolk,100.0,,1 SEAMAN NECK RD
4960,5035,6.60901E+11,Private School,EMMANUEL CHILDRENS MISSION SCHOOL,Westchester,99.0,,32 S 5TH AVE
4961,5036,1.40201E+11,Public School,WINDERMERE BLVD SCHOOL,Erie,100.0,,291 WINDERMERE BLVD
4962,5037,060701659832,Private School,CLOVER HILL SCHOOL,Chautauqua,48.0,,7 NORTH ERIE ST
4963,5038,3.425E+11,Private School,YESHIVA OF CENTRAL QUEENS,Queens,100.0,,147-37 70TH RD
4964,5039,2.70701E+11,Public School,HARRY HOAG SCHOOL,Montgomery,100.0,,HIGH ST
4965,5040,6.20601E+11,Private School,CENTER FOR SPECTRUM SERVICES - KINGSTON,Ulster,100.0,,70 KUKUK LN
4966,5041,2.70302E+11,Private School,FAITH BIBLE ACADEMY,Montgomery,100.0,,106 CROSBY RD
4967,5042,5.306E+11,Public School,CAREER CENTER AT STEINMETZ,Schenectady,100.0,,880 OAKWOOD AVENUE
4968,5043,3.32E+11,Private School,VISITATION ACADEMY,Kings,100.0,,RIDGE BLVD AND 89 ST
4969,5044,4.118E+11,Public School,GANSEVOORT SCHOOL,Oneida,100.0,,758 W. Liberty Street
4970,5045,3.322E+11,Private School,YESHIVA TORAH VODAATH,Kings,100.0,,452 E NINTH STREET
4971,5046,5.11602E+11,Public School,LISBON CENTRAL SCHOOL ROUTE 10,St.Lawrence,100.0,,6866 COUNTY ROUTE 10
4972,5047,5.80203E+11,Public School,COMSEWOGUE S H S,Suffolk,100.0,,565 BICYCLE PATH
4973,5048,2.40402E+11,Private School,GENESEE COUNTRY CHRISTIAN SCHOOL,Livingston,100.0,,4120 LONG POINT ROAD
4974,5049,5.80513E+11,School District,CENTRAL ISLIP U F S,Suffolk,100.0,,50 WHEELER RD
4975,5050,5.80201E+11,Public School,MINNESAUKE SCHOOL,Suffolk,100.0,,BENNETTS RD
4976,5051,4.71201E+11,School District,MORRIS CENTRAL SCHOOL MAIN ST,Otsego,100.0,,65 MAIN ST
4977,5052,4.009E+11,Public School,NORTH TONAWANDA INTERMEDIATE,Niagara,100.0,,1500 VANDERBILT AVE
4978,5053,5.80901E+11,Public School,REMSENBURG-SPEONK ES,Suffolk,100.0,,MILL RD
4979,5054,5.20401E+11,School District,CORINTH CENTRAL SCHOOL,Saratoga,100.0,,105 OAK ST
4980,5055,2.616E+11,Private School,NAZARETH ELEMENTARY SCHOOL,Monroe,99.0,,311 FLOWER CITY PARK
