Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
261313995996.0,Private School,ST JOHN BOSCO SCHOOL,,Monroe,96.32,All Grades
280406030003.0,Public School,MUNSEY PARK ELEM SCHOOL,,Nassau,99.88,All Grades
332100999764.0,Private School,BROOKLYN AMITY SCHOOL,,Kings,100.0,All Grades
321000996857.0,Private School,HORACE MANN SCHOOL MIDDLE DIVISION,,Bronx,100.0,All Grades
280205030015.0,Public School,DIVISION AVENUE S H S,,Nassau,100.0,All Grades
261101856502.0,Private School,LAKE ONTARIO BAPTIST ACADEMY,,Monroe,100.0,All Grades
580201060009.0,Public School,PAUL J GELINAS J H S,,Suffolk,100.0,All Grades
22902040001.0,Public School,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,,Allegany,99.51,All Grades
342303201441.0,Private School,HADAR BET YAAKOV,,Queens,100.0,All Grades
280100010001.0,Public School,DEASY SCHOOL,,Nassau,99.68,All Grades
580506030004.0,Public School,BRETTON WOODS ELEM SCHOOL,,Suffolk,99.61,All Grades
280203030012.0,Public School,MEADOWBROOK ELEM SCHOOL,,Nassau,100.0,All Grades
670201060001.0,Public School,ATTICA S H S,,Wyoming,99.69,All Grades
580906178656.0,Private School,OUR LADY OF THE HAMPTONS SCHOOL,,Suffolk,100.0,All Grades
332100229813.0,Private School,MARILYN DAVID IVDU GIRLS UPPER SCHOOL,,Kings,100.0,All Grades
280253070002.0,Public School,GRAND AVENUE MIDDLE SCHOOL,,Nassau,100.0,All Grades
280205030011.0,Public School,NORTHSIDE SCHOOL,,Nassau,100.0,All Grades
10402060008.0,Public School,RAVENA MS,,Albany,100.0,All Grades
662300010019.0,Public School,HOSTOS MICROSOCIETY SCHOOL,,Westchester,99.26,All Grades
64563234231.0,Private School,Deer Run Amish School,,Chautauqua,30.3,All Grades
260501060010.0,Public School,GREECE ARCADIA H S,,Monroe,100.0,All Grades
251601060005.0,Public School,CHITTENANGO H S,,Madison,100.0,All Grades
142801060003.0,Public School,ALLENDALE SCHOOL,,Erie,100.0,All Grades
280206175651.0,Private School,ST WILLIAM THE ABBOT SCHOOL,,Nassau,100.0,All Grades
131601060012.0,Public School,LAGRANGE MS,,Dutchess,100.0,All Grades
51301040003.0,Public School,MORAVIA JSHS,,Cayuga,100.0,All Grades
310200626122.0,Private School,ISLAMIC CULTURAL CENTER SCHOOL,,New York,100.0,All Grades
41401040001.0,Public School,HINSDALE CENTRAL SCHOOL,,Cattaraugus,100.0,All Grades
261600997048.0,Private School,MARY CARIOLA CHILDRENS CENTER,,Monroe,98.62,All Grades
332000229340.0,Private School,SHALSHELES BAIS YAAKOV,,Kings,100.0,All Grades
140600136386.0,Private School,CANISIUS HS,,Erie,100.0,All Grades
342800629258.0,Private School,AL-IMAN SCHOOL,,Queens,100.0,All Grades
441903020000.0,School District,TUXEDO UNION FREE SCHOOL,,Orange,100.0,All Grades
661004060006.0,Public School,SEVEN BRIDGES MIDDLE SCHOOL,,Westchester,99.8,All Grades
610301060008.0,Public School,DRYDEN MIDDLE SCHOOL (report lead results under HS),,Tompkins,100.0,All Grades
580503030006.0,Public School,EAST ISLIP H S,,Suffolk,99.91,All Grades
110901040001.0,Public School,MARATHON HS,,Cortland,100.0,All Grades
31401060004.0,Public School,WHITNEY POINT SHS,,Broome,100.0,All Grades
580503030004.0,Public School,TIMBER POINT ELEM SCHOOL,,Suffolk,99.46,All Grades
260501060008.0,Public School,OLYMPIA S H S,,Monroe,99.91,All Grades
580413030012.0,Public School,MAPLEWOOD ELEM SCHOOL,,Suffolk,99.17,All Grades
471701040003.0,Public School,COOPERSTOWN CENTRAL JSH S (and MS for lead reporting),,Otsego,100.0,All Grades
10100860830.0,Charter School,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,,Albany,100.0,All Grades
431401040003.0,Public School,HONEOYE MIDDLE SCHOOL,,Ontario,100.0,All Grades
580503030001.0,Public School,CONNETQUOT ELEM SCHOOL,,Suffolk,99.73,All Grades
270301996102.0,Private School,FAITH BIBLE ACADEMY,,Montgomery,100.0,All Grades
261101060004.0,Public School,HILTON H S,,Monroe,100.0,All Grades
650902040000.0,School District,GANANDA CENTRAL SCHOOL,,Wayne,99.73,All Grades
280503060004.0,Public School,LOCUST VALLEY INTERMEDIATE SCHOOL,,Nassau,100.0,All Grades
10100115665.0,Private School,BLESSED SACRAMENT SCHOOL,,Albany,100.0,All Grades
280211030005.0,Public School,SCHOOL 5,,Nassau,100.0,All Grades
280501060005.0,Public School,NORTH SHORE MIDDLE,,Nassau,99.69,All Grades
260101060010.0,Public School,FRENCH ROAD ELEMENTARY SCHOOL,,Monroe,100.0,All Grades
421800010003.0,Public School,CLARY MIDDLE SCHOOL,,Onondaga,99.62,All Grades
662300010037.0,Public School,GORTON H S,,Westchester,99.91,All Grades
261300000003.0,BOCES School,MONROE #1 BOCES/BIRD/MORGAN SCHOOL,,Monroe,100.0,All Grades
331700999190.0,Private School,PHYL'S ACADEMY PREP SCHOOL,,Kings,100.0,All Grades
141701040002.0,Public School,HAROLD O BRUMSTED ELEMENTARY SCHOOL,,Erie,100.0,All Grades
342400315795.0,Private School,MARTIN LUTHER H S,,Queens,100.0,All Grades
630202040001.0,Public School,NORTH WARREN CENTRAL SCHOOL,,Warren,100.0,All Grades
332100229485.0,Private School,BIG APPLE ACAD.,,Kings,100.0,All Grades
530202060007.0,Public School,SCOTIA J H S,,Schenectady,100.0,All Grades
270301040004.0,Public School,EAST HILL SCHOOL,,Montgomery,100.0,All Grades
260501060013.0,Public School,ODYSSEY ACADEMY SCHOOL,,Monroe,99.79,All Grades
310200995196.0,Private School,LEMAN MANHATTAN PREPARATORY SCHOOL,,New York,99.66,All Grades
521200050003.0,Public School,MECHANICVILLE JR/SR HIGH SCHOOL,,Saratoga,99.72,All Grades
131601060001.0,Public School,ARTHUR S. MAY ELEMENTARY SCHOOL,,Dutchess,100.0,All Grades
490801116667.0,Private School,LA SALLE INSTITUTE,,Rensselaer,100.0,All Grades
321000997820.0,Private School,ETHICAL CULTURE FIELDSTON LOWER SCHOOL,,Bronx,100.0,All Grades
142601030025.0,Public School,KENMORE EAST S H S,,Erie,99.72,All Grades
280226030003.0,Public School,MICHAEL F STOKES SCHOOL,,Nassau,100.0,All Grades
580211060004.0,Public School,NORTH COLEMAN ROAD SCHOOL,,Suffolk,100.0,All Grades
161501159248.0,Private School,LONE MOOSE SCHOOL,,Franklin,58.06,All Grades
442101060000.0,School District,WARWICK VALLEY CENTRAL SCHOOL,,Orange,99.64,All Grades
332100226349.0,Private School,BIG APPLE INSTITUTE SITE 2,,Kings,100.0,All Grades
460901060003.0,Public School,MEXICO HIGH SCHOOL,,Oswego,99.84,All Grades
142301060002.0,Public School,ORCHARD PARK MIDDLE SCHOOL,,Erie,99.82,All Grades
280100010007.0,Public School,GLEN COVE H S,,Nassau,99.91,All Grades
141301060006.0,Public School,IROQUOIS SHS,,Erie,100.0,All Grades
580105030001.0,Public School,DEAUVILLE GARDENS ELEM SCHOOL,,Suffolk,100.0,All Grades
661301040002.0,Public School,PEQUENAKONCK ELEM SCHOOL,,Westchester,100.0,All Grades
660101030004.0,Public School,JOHN JAY S H S,,Westchester,99.89,All Grades
261901060013.0,Public School,KLEM ROAD SOUTH ELEM SCHOOL,,Monroe,100.0,All Grades
331400206969.0,Private School,YESHIVA YESODE HATORAH,,Kings,99.18,All Grades
62301040002.0,Public School,BROCTON CENTRAL SCHOOL,,Chautauqua,99.81,All Grades
161401060001.0,Public School,PETROVA ELEMENTARY SCH,,Franklin,99.31,All Grades
310400996590.0,Private School,COOKE SCHOOL AND INSTITUTE,,New York,99.57,All Grades
42901040002.0,Public School,PORTVILLE JSHS,,Cattaraugus,99.8,All Grades
662300010055.0,Public School,SCHOOL 42 - YONKERS MIDDLE HIGH SCHOOL,,Westchester,99.76,All Grades
420411185475.0,Private School,CHRISTIAN BROTHERS ACADEMY,,Onondaga,100.0,All Grades
332000226383.0,Private School,CONGREGATION MACHNA SHALVA V,,Kings,99.33,All Grades
260803060005.0,Public School,IRONDEQUOIT S H S,,Monroe,99.66,All Grades
580102030001.0,Public School,FOREST AVENUE SCHOOL,,Suffolk,100.0,All Grades
561006060002.0,Public School,LA FAYETTE SCHOOL,,Seneca,100.0,All Grades
580501030007.0,Public School,BAY SHORE MIDDLE SCHOOL,,Suffolk,99.13,All Grades
280504226650.0,Private School,MERCAZ ACADEMY,,Nassau,100.0,All Grades
331400226027.0,Private School,TALMUD TORAH TZEMACH TZADIK VIZNITZ,,Kings,98.28,All Grades
320800145324.0,Private School,ST JOSEPH SCHOOL FOR THE DEAF,,Bronx,97.3,All Grades
661100996718.0,Private School,THORNTON DONOVAN SCHOOL,,Westchester,96.84,All Grades
140600010037.0,Public School,PS 37 MARVA J DANIEL FUTURES PREP SCHOOL,,Erie,99.41,All Grades
70901060009.0,Public School,GARDNER ROAD ES,,Chemung,99.75,All Grades
440401060001.0,Public School,E J RUSSELL ELEM SCHOOL,,Orange,100.0,All Grades
441202020000.0,School District,KIRYAS JOEL VILLAGE UFSD,,Orange,99.25,All Grades
580502020002.0,Public School,COMMACK ROAD ELEM SCHOOL,,Suffolk,99.52,All Grades
630701040002.0,Public School,LAKE GEORGE JS HS,,Warren,100.0,All Grades
331500226466.0,Private School,GAN YISROEL - CHURCH AVE,,Kings,99.1,All Grades
662300010016.0,Public School,SCHOOL 16,,Westchester,99.82,All Grades
420702030007.0,Public School,SOLVAY MIDDLE SCHOOL,,Onondaga,99.69,All Grades
460500010007.0,Public School,GRANBY ELEM SCHOOL,,Oswego,99.78,All Grades
51901427120.0,"Schools, OCFS - 100",HARRIET TUBMAN RESIDENTIAL CENTER,,Cayuga,100.0,All Grades
60800808602.0,Private School,CENTRAL CHRISTIAN ACADEMY SCHOOL,,Chautauqua,100.0,All Grades
331500226378.0,Private School,BAIS ESTHER SCHOOL 3,,Kings,99.26,All Grades
251601060000.0,School District,CHITTENANGO CENTRAL SCHOOL,,Madison,99.94,All Grades
331400226444.0,Private School,BETH RACHEL SCHOOLFOR GIRLS - 68,,Kings,99.44,All Grades
140203060007.0,Public School,FOREST ES,,Erie,100.0,All Grades
270601040001.0,Public School,FONDA FULTONVILLE K-4 SCHOOL,,Montgomery,100.0,All Grades
580201060003.0,Public School,ARROWHEAD SCHOOL,,Suffolk,100.0,All Grades
580103030002.0,Public School,ROBERT MOSES MIDDLE SCH,,Suffolk,99.9,All Grades
280401030001.0,Public School,PARK SCHOOL,,Nassau,100.0,All Grades
591401060006.0,Public School,RJ KAISER MIDDLE SCHOOL,,Sullivan,99.49,All Grades
180300877197.0,Private School,NYS SCHOOL FOR BLIND,,Genesee,100.0,All Grades
140600010135.0,Public School,PS 415 MIDDLE EARLY COLLEGE HIGH SCHOOL,,Erie,100.0,All Grades
472202040000.0,School District,CHERRY VALLEY SPRINGFIELD CENT SCHOOL,,Otsego,100.0,All Grades
411504020003.0,Public School,NY MILLS UNION FREE SCHOOL,,Oneida,100.0,All Grades
420601040003.0,Public School,FABIUS JSHS,,Onondaga,99.69,All Grades
512501040002.0,Public School,PARISHVILLE-HOPKINGTON ELEMENTARY,,St.Lawrence,100.0,All Grades
331700226465.0,Private School,CHABAD GIRLS ACADEMY,,Kings,100.0,All Grades
342600225967.0,Private School,CHABAD ACADEMY OF ARTS AND SCIENCES & EARLY LEARNING CENTER,,Queens,92.31,All Grades
621101996566.0,Private School,MONTESSORI OF NEW PALTZ,,Ulster,96.43,All Grades
580203020008.0,Public School,COMSEWOGUE S H S,,Suffolk,99.49,All Grades
500108030003.0,Public School,A MACARTHUR BARR MIDDLE SCHOOL,,Rockland,76.69,All Grades
262001997047.0,Private School,CRESTWOOD CHILDRENS CENTER,,Monroe,100.0,All Grades
331400229999.0,Private School,BNOS SQUARE OF WILLIAMSBURG,,Kings,98.21,All Grades
310500808793.0,Private School,FELLOWSHIP OF LEARNING SCHOOL,,New York,100.0,All Grades
580105030006.0,Public School,COPIAGUE J H S,,Suffolk,99.82,All Grades
261600010008.0,Public School,SCHOOL 8 ROBERTO CLEMENTE,,Monroe,99.4,All Grades
530515060004.0,Public School,MOHONASEN SHS,,Schenectady,99.36,All Grades
160801040002.0,Public School,CHATEAUGAY S H S,,Franklin,100.0,All Grades
500101060022.0,Public School,FELIX FESTA DETERMINATION MIDDLE SCHOOL,,Rockland,99.85,All Grades
60601040003.0,Public School,PINE VALLEY CENTRAL JSHS,,Chautauqua,100.0,All Grades
650101806701.0,Private School,EAST PALMYRA CHRISTIAN SCHOOL,,Wayne,96.5,All Grades
261201060008.0,Public School,BAY TRAIL MIDDLE SCHOOL,,Monroe,100.0,All Grades
280300999445.0,Private School,HARRIET EISMAN COMM SCHOOL,,Nassau,100.0,All Grades
530600010014.0,Public School,PLEASANT VALLEY SCHOOL,,Schenectady,100.0,All Grades
30701060001.0,Public School,CHENANGO VALLEY HIGH SCHOOL,,Broome,100.0,All Grades
580505020005.0,Public School,ACADEMY ST ELEM SCHOOL,,Suffolk,100.0,All Grades
140600860896.0,Charter School,ELMWOOD VILLAGE CHARTER SCHOOL - DAYS PARK,,Erie,99.77,All Grades
110200010011.0,Public School,CORTLAND JUNIOR HIGH / HIGH SCHOOL,,Cortland,99.88,All Grades
500402229918.0,Private School,CHEDER CHABAD OF MONSEY,,Rockland,100.0,All Grades
342500806983.0,Private School,FLUSHING CHRISTIAN SCHOOL,,Queens,100.0,All Grades
31301040003.0,Public School,DEPOSIT JSHS,,Broome,99.78,All Grades
580512030010.0,Public School,PINE PARK ELEMENTARY SCHOOL,,Suffolk,99.46,All Grades
611001040000.0,School District,TRUMANSBURG CENTRAL SCHOOL,,Tompkins,100.0,All Grades
110200808583.0,Private School,CORTLAND CHRISTIAN ACADEMY,,Cortland,98.78,All Grades
411501060001.0,Public School,NEW HARTFORD S H S,,Oneida,99.83,All Grades
51901425832.0,Private School,UNION SPRINGS ACADEMY,,Cayuga,100.0,All Grades
430300999234.0,Private School,LAKE COUNTRY SCHOOL,,Ontario,59.26,All Grades
480102060005.0,Public School,CARMEL H S,,Putnam,100.0,All Grades
661901030004.0,Public School,RYE NECK MIDDLE SCHOOL,,Westchester,100.0,All Grades
261313030001.0,Public School,EAST ROCHESTER ELEMENTARY SCHOOL,,Monroe,99.49,All Grades
660203207622.0,Private School,Ohr Sholomo Yeshiya High school,,Kings,100.0,All Grades
500108030001.0,Public School,HIGHVIEW ELEMENTARY SCHOOL,,Rockland,100.0,All Grades
571000999992.0,Private School,ALTERNATIVE SCHOOL FOR MATH AND SCIENCE,,Steuben,100.0,All Grades
662401060004.0,Public School,LINCOLN TITUS ELEM SCHOOL,,Westchester,100.0,All Grades
441600010009.0,Public School,HORIZON ON HUDSON MAGNET SCHOOL,,Orange,100.0,All Grades
42400010013.0,Public School,OLEAN SHS,,Cattaraugus,99.7,All Grades
411800185531.0,Private School,ROME CATHOLIC SCHOOL,,Oneida,99.66,All Grades
280251070002.0,Public School,NORTH H S,,Nassau,100.0,All Grades
610901040002.0,Public School,NEWFIELD ELEM SCHOOL,,Tompkins,100.0,All Grades
31101060005.0,Public School,MAINE ENDWELL MS,,Broome,99.83,All Grades
120501040001.0,Public School,DELAWARE ACADEMY ES,,Delaware,100.0,All Grades
660900010025.0,Public School,NELSON MANDELA COMMUNITY SCHOOL,,Westchester,99.12,All Grades
571000808888.0,Private School,CORNING CHRISTIAN ACADEMY,,Steuben,100.0,All Grades
331700305781.0,Private School,EPIPHANY LUTHERAN ELEM SCHOOL,,Kings,96.49,All Grades
331700226429.0,Private School,GAN ACADEMY,,Kings,92.86,All Grades
261701998567.0,Private School,NORMAN HOWARD SCHOOL,,Monroe,100.0,All Grades
190501040001.0,Public School,COXSACKIE-ATHENS HIGH SCHOOL,,Greene,100.0,All Grades
280252070003.0,Public School,FLORAL PARK MEMORIAL H S,,Nassau,100.0,All Grades
261201166604.0,Private School,OUR LADY OF MERCY SCHOOL FOR YOUNG WOMEN,,Monroe,99.49,All Grades
660405030002.0,Public School,ARDSLEY MIDDLE SCHOOL,,Westchester,100.0,All Grades
261600860826.0,Charter School,GENESEE COMMUNITY CHARTER SCHOOL AT THE ROCHESTER,,Monroe,100.0,All Grades
140600010130.0,Public School,PS 30 FRANK A SEDITA ACADEMY,,Erie,97.92,All Grades
132201040001.0,Public School,MILLBROOK MIDDLE SCHOOL,,Dutchess,100.0,All Grades
662200010016.0,Public School,EASTVIEW MIDDLE SCHOOL,,Westchester,100.0,All Grades
660406030001.0,Public School,GREENVILLE SCHOOL,,Westchester,99.81,All Grades
170500010011.0,Public School,KINGSBOROUGH SCHOOL,,Fulton,99.66,All Grades
50401040003.0,Public School,CATO MERIDIAN MS/SHS,,Cayuga,100.0,All Grades
180300010005.0,Public School,BATAVIA MIDDLE SCHOOL,,Genesee,100.0,All Grades
280521030006.0,Public School,BETHPAGE S H S,,Nassau,100.0,All Grades
580405998671.0,Private School,ST PIUS V SCHOOL,,Suffolk,100.0,All Grades
431101040001.0,Public School,RED JACKET ELEM SCHOOL,,Ontario,100.0,All Grades
321100145296.0,Private School,HOLY ROSARY SCHOOL,,Bronx,98.64,All Grades
180202040002.0,Public School,ALEXANDER ELEM SCHOOL,,Genesee,100.0,All Grades
530301060008.0,Public School,IROQUOIS MIDDLE SCHOOL,,Schenectady,99.76,All Grades
332200226215.0,Private School,YAD YISROEL,,Kings,87.5,All Grades
331400996720.0,Private School,MS LAM MONTESSORI SCHOOL - N9,,Kings,100.0,All Grades
331400226885.0,Private School,BETH CHANA SCHOOL FOR GIRLS,,Kings,100.0,All Grades
200401040001.0,Public School,INDIAN LAKE CENTRAL SCHOOL,,Hamilton,100.0,All Grades
331800996297.0,Private School,OUR FUTURE SCHOOL/ATIDAYNU,,Kings,96.77,All Grades
31501060001.0,Public School,CHARLES F JOHNSON JR ES,,Broome,98.81,All Grades
520302996103.0,Private School,SARA MARIE SCHOOL,,Saratoga,100.0,All Grades
261701060004.0,Public School,MONICA B LEARY ELEM SCHOOL,,Monroe,99.77,All Grades
660301145127.0,Private School,IMMACULATE CONCEPTION SCHOOL - TUCKAHOE,,Westchester,100.0,All Grades
140600010019.0,Public School,PS 19 NATIVE AMERICAN MAGNET SCHOOL,,Erie,98.86,All Grades
141901060005.0,Public School,COURT STREET ELEM SCHOOL,,Erie,22.84,All Grades
332200126049.0,Private School,GOOD SHEPHERD CATHOLIC ACADEMY,,Kings,100.0,All Grades
332100225340.0,Private School,ELITE HIGH SCHOOL,,Kings,100.0,All Grades
421902040000.0,School District,TULLY CENTRAL SCHOOL,,Onondaga,99.71,All Grades
670201060002.0,Public School,ATTICA ELEM SCHOOL,,Wyoming,99.52,All Grades
621101060000.0,School District,NEW PALTZ CENTRAL SCHOOL,,Ulster,100.0,All Grades
581012020001.0,Public School,MATTITUCK J S H S,,Suffolk,100.0,All Grades
222000010007.0,Public School,KNICKERBOCKER SCHOOL,,Jefferson,100.0,All Grades
662300010056.0,Public School,BARACK OBAMA SCHOOL FOR SOCIAL JUSTICE,,Westchester,99.57,All Grades
580507995141.0,Private School,DEVELOPMENTAL DISABILITIES INSTITUTE - RONKONKOMA,,Suffolk,100.0,All Grades
661004060003.0,Public School,ROBERT E BELL SCHOOL,,Westchester,100.0,All Grades
62201060003.0,Public School,FREDONIA HS,,Chautauqua,99.93,All Grades
580503175607.0,Private School,ST MARY SCHOOL,,Suffolk,100.0,All Grades
140600010053.0,Public School,PS 53 COMMUNITY SCHOOL,,Erie,98.86,All Grades
280502060000.0,School District,SYOSSET CENTRAL SCHOOL,,Nassau,99.94,All Grades
580801060005.0,Public School,MT PLEASANT ELEM SCHOOL,,Suffolk,100.0,All Grades
260501060006.0,Public School,ENGLISH VILLAGE SCHOOL,,Monroe,100.0,All Grades
610600010001.0,Public School,BELLE SHERMAN SCHOOL,,Tompkins,99.71,All Grades
580805060006.0,Public School,FORT SALONGA ES,,Suffolk,99.42,All Grades
610600995513.0,Private School,ITHACA WALDORF SCHOOL,,Tompkins,96.55,All Grades
420601040001.0,Public School,FABIUS-POMPEY ELEMENTARY SCHOOL,,Onondaga,100.0,All Grades
353100226208.0,Private School,STATEN ISLAND HEBREW ACADEMY,,Richmond,96.23,All Grades
310200996792.0,Private School,LYCEE FRANCAIS DE N Y,,New York,99.91,All Grades
640701040002.0,Public School,MARY J TANNER ELEM SCHOOL,,Washington,100.0,All Grades
420101189405.0,Private School,BISHOP LUDDEN JSHS,,Onondaga,100.0,All Grades
661401030003.0,Public School,PARK EARLY CHILDHOOD CENTER,,Westchester,100.0,All Grades
262212101231.0,Charter School,CITIZENSHIP AND SCIENCE ACADEMY OF ROCHESTER CHARTER SCHOOL,,Monroe,99.47,All Grades
342500125930.0,Private School,HOLY CROSS H S,,Queens,99.85,All Grades
140600010018.0,Public School,PS 18 ANTONIA PANTOJA SCHOOL OF ACADEMIC EXCELLENCE,,Erie,99.11,All Grades
280502060006.0,Public School,ROBBINS LANE SCHOOL,,Nassau,99.78,All Grades
10402060003.0,Public School,PIETER B COEYMANS SCHOOL,,Albany,100.0,All Grades
51101040001.0,Public School,AA GATES ES,,Cayuga,100.0,All Grades
310200996806.0,Private School,NIGHTINGALE BAMFORD SCHOOL,,New York,100.0,All Grades
141601060007.0,Public School,HAMBURG SHS,,Erie,99.7,All Grades
491200995972.0,Private School,HUDSON RIDGE SCHOOL,,Rensselaer,100.0,All Grades
280231020001.0,Public School,LINCOLN ORENS SCHOOL,,Nassau,99.62,All Grades
650101060001.0,Public School,PERKINS ELEM SCHOOL,,Wayne,100.0,All Grades
310300149994.0,Private School,CRISTO REY NEW YORK HIGH SCHOOL,,New York,100.0,All Grades
261301060006.0,Public School,JEFFERSON AVENUE SCHOOL,,Monroe,99.67,All Grades
131201040002.0,Public School,PAWLING HS,,Dutchess,99.72,All Grades
140801136238.0,Private School,NATIVITY OF B V M SCHOOL,,Erie,100.0,All Grades
661601030003.0,Public School,PROSPECT HILL SCHOOL,,Westchester,99.7,All Grades
650902040001.0,Public School,RUBIN A CIRILLO HIGH SCHOOL,,Wayne,100.0,All Grades
130801997760.0,Private School,ABILITIES FIRST INC - FIREMENS WAY - FW,,Dutchess,100.0,All Grades
43200050004.0,Public School,PROSPECT ES,,Cattaraugus,97.36,All Grades
31502060005.0,Public School,JOHNSON CITY MIDDLE SCHOOL,,Broome,99.71,All Grades
140600010080.0,Public School,PS 80 HIGHGATE HEIGHTS ELEMENTARY SCHOOL,,Erie,98.51,All Grades
412201060005.0,Public School,GEN WILLIAM FLOYD ELEM SCHOOL,,Oneida,100.0,All Grades
271201040004.0,Public School,OPPENHEIM-EPHRATAH-ST JOHNSVILLE JS HS,,Montgomery,100.0,All Grades
580503030003.0,Public School,JOHN F KENNEDY ELEM SCHOOL,,Suffolk,100.0,All Grades
522001040000.0,School District,STILLWATER CENTRAL SCHOOL,,Saratoga,100.0,All Grades
50100010009.0,Public School,AUBURN JUNIOR HIGH SCHOOL,,Cayuga,100.0,All Grades
332100229099.0,Private School,BET YAAKOV ATERET TORAH,,Kings,99.6,All Grades
280409996434.0,Private School,BUCKLEY COUNTRY DAY SCHOOL,,Nassau,100.0,All Grades
660202030001.0,Public School,CARRIE E TOMPKINS SCHOOL,,Westchester,98.98,All Grades
