Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,ST. ANTHONY MID.,,Hennepin,96.64,7th Grade
,,ST. CHARLES SEC.,,Winona,98.0,7th Grade
,,ST. CLAIR SEC.,,Blue Earth,93.94,7th Grade
,,CATHEDRAL - JOHN XXIII,,Stearns,96.67,7th Grade
,,KENNEDY EL.,,Stearns,98.0,7th Grade
,,NORTH JR.,,Stearns,92.31,7th Grade
,,PRINCE OF PEACE LUTHERAN,,Stearns,61.54,7th Grade
,,SOUTH JR.,,Stearns,94.6,7th Grade
,,ST CLOUD CHRISTIAN,,Benton,72.73,7th Grade
,,ST JOHNS PREPARATORY,,Stearns,93.1,7th Grade
,,ST. CLOUD MATH & SCIENCE ACADEMY MIDDLE SCHOOL,,Stearns,64.52,7th Grade
,,ST. FRANCIS MIDDLE SCHOOL,,Anoka,95.96,7th Grade
,,ST. JAMES SEC.,,Watonwan,98.0,7th Grade
,,CHERRY SEC.,,St. Louis,90.91,7th Grade
,,NORTHEAST RANGE HIGH SCHOOL,,St. Louis,95.0,7th Grade
,,NORTHWOODS ELEMENTARY AND SECONDARY,,St. Louis,92.5,7th Grade
,,SOUTH RIDGE ELEMENTARY AND SOUTH RIDGE HIGH SCHOOL,,St. Louis,90.0,7th Grade
,,BENILDE - ST MARGARETS,,Hennepin,97.78,7th Grade
,,GROVES ACADEMY,,Hennepin,97.56,7th Grade
,,HEILICHER MINNEAPOLIS JEWISH DAY SCHOOL,,Hennepin,95.0,7th Grade
,,HOLY FAMILY ACADEMY,,Hennepin,85.0,7th Grade
,,ST. LOUIS PARK MIDDLE SCHOOL,,Hennepin,96.27,7th Grade
,,TORAH ACADEMY,,Hennepin,95.12,7th Grade
,,ST MICHAEL CATHOLIC SCHOOL,,Wright,93.33,7th Grade
,,ST. MICHAEL-ALBERTVILLE MIDDLE SCHOOL EAST,,Wright,96.55,7th Grade
,,ST. MICHAEL-ALBERTVILLE WEST MIDDLE SCHOOL,,Wright,96.39,7th Grade
,,AMERICAN INDIAN,,Ramsey,98.0,7th Grade
,,BATTLE CREEK MS,,Ramsey,96.91,7th Grade
,,BRIDGE VIEW,,Ramsey,95.0,7th Grade
,,CAPITOL HILL,,Ramsey,98.0,7th Grade
,,CREATIVE ARTS,,Ramsey,98.0,7th Grade
,,E-STEM,,Washington,96.45,7th Grade
,,FARNSWORTH UPPER,,Ramsey,98.0,7th Grade
,,FRIENDS SCHOOL OF MINNESOTA,,Ramsey,95.0,7th Grade
,,GLOBAL ARTS UPPER,,Ramsey,96.55,7th Grade
,,HAZEL PARK,,Ramsey,96.15,7th Grade
,,HIDDEN RIVER,,Ramsey,98.0,7th Grade
,,HIGHLAND CATHOLIC,,Ramsey,98.0,7th Grade
,,HIGHLAND PARK MS,,Ramsey,97.74,7th Grade
,,HOLY SPIRIT,,Ramsey,95.0,7th Grade
,,HUMBOLDT,,Ramsey,98.0,7th Grade
,,MURRAY,,Ramsey,97.95,7th Grade
,,NATIVITY,,Ramsey,96.39,7th Grade
,,ONLINE SCHOOL,,Ramsey,92.65,7th Grade
,,OPEN,,Ramsey,98.0,7th Grade
,,ST. AGNES,,Ramsey,78.95,7th Grade
,,ST. PASCAL REGIONAL,,Ramsey,95.0,7th Grade
,,ST. PAUL ACADEMY - SUMMIT (UPPER),,Ramsey,95.0,7th Grade
,,ST. PETER CLAVER CATHOLIC,,Ramsey,85.71,7th Grade
,,ST. THOMAS MORE,,Ramsey,98.0,7th Grade
,,TXUJ CI HMONG LANGUAGE AND CULTURE UPPER,,Ramsey,98.0,7th Grade
,,WASHINGTON TECHNOLOGY MIDDLE SCHOOL,,Ramsey,98.0,7th Grade
,,ST. PAUL CITY SCHOOL - MIDDLE SCHOOL,,Ramsey,84.91,7th Grade
,,ST. PAUL SCHOOL OF NORTHERN LIGHTS,,Ramsey,80.95,7th Grade
,,ST. PETER MID.,,Nicollet,96.69,7th Grade
,,MOTLEY-STAPLES MID.,,Todd,88.75,7th Grade
,,STAR OF THE NORTH ACADEMY - COON RAPIDS CAMPUS,,Anoka,78.57,7th Grade
,,STAR OF THE NORTH ACADEMY - EAST BETHEL CAMPUS,,Anoka,80.0,7th Grade
,,STEP ACADEMY SECONDARY,,Ramsey,80.77,7th Grade
,,STEP ACADEMY SECONDARY - BURNSVILLE,,Dakota,71.43,7th Grade
,,STEPHEN SENIOR HIGH,,Marshall,95.0,7th Grade
,,STEWARTVILLE MID.,,Olmsted,98.0,7th Grade
,,OAK-LAND JR.,,Washington,93.19,7th Grade
,,ST CROIX CATHOLIC,,Washington,91.18,7th Grade
,,STILLWATER MIDDLE,,Washington,95.97,7th Grade
,,STRIDE ACADEMY MIDDLE,,Stearns,58.71,7th Grade
,,SUCCESS ACADEMY - BLOOMINGTON - MIDDLE,,Hennepin,68.0,7th Grade
,,SUCCESS ACADEMY SAINT CLOUD,,Stearns,80.0,7th Grade
,,SWANVILLE SEC.,,Morrison,95.0,7th Grade
,,TERRA NOVA,,Wright,95.0,7th Grade
,,THE JOURNEY SCHOOL,,Ramsey,95.0,7th Grade
,,FRANKLIN MID.,,Pennington,93.79,7th Grade
,,TRACY SECONDARY,,Lyon,98.0,7th Grade
,,TREKNORTH JR. & SR. HIGH SCHOOL,,Beltrami,94.87,7th Grade
,,LECENTER K-8,,Le Sueur,98.0,7th Grade
,,MONTGOMERY K-8,,Le Sueur,98.0,7th Grade
,,TRI-COUNTY SECONDARY,,Kittson,95.0,7th Grade
,,TRITON MIDDLE SCHOOL,,Dodge,98.0,7th Grade
,,TRUMAN PUBLIC SCHOOL,,Martin,83.33,7th Grade
,,TWIN CITIES ACADEMY,,Ramsey,98.0,7th Grade
,,TWIN CITIES GERMAN IMMERSION CHRTR,,Ramsey,96.83,7th Grade
,,TWIN CITIES INTERNATIONAL SCHOOLS,,Hennepin,94.85,7th Grade
,,TWIN LAKES STEM ACADEMY,,Anoka,71.43,7th Grade
,,ULEN-HITTERDAL SEC.,,Clay,86.96,7th Grade
,,UNDERWOOD SEC.,,Otter Tail,98.0,7th Grade
,,USC SCHOOL,,Faribault,92.19,7th Grade
,,UNIVERSAL ACADEMY CHARTER SCHOOL,,Hennepin,68.09,7th Grade
,,UNIVERSAL ACADEMY SOUTH ELEMENTARY,,Dakota,68.42,7th Grade
,,UPSALA AREA SCHOOLS,,Morrison,98.0,7th Grade
,,URBAN ACADEMY CHARTER SCHOOL,,Ramsey,78.79,7th Grade
,,VENTURE ACADEMY,,Hennepin,73.33,7th Grade
,,VERNDALE SEC.,,Wadena,98.0,7th Grade
,,VOYAGEURS EXPEDITIONARY SCHOOL,,Beltrami,80.0,7th Grade
,,FALCON VIEW ONLINE ACADEMY,,Wabasha,91.18,7th Grade
,,WABASHA-KELLOGG SEC.,,Wabasha,96.67,7th Grade
,,WABASSO PUBLIC SCHOOL,,Redwood,94.29,7th Grade
,,ST JOSEPH,,Carver,76.47,7th Grade
,,TRINITY LUTHERAN,,Carver,71.43,7th Grade
,,WACONIA MIDDLE SCHOOL,,Carver,95.52,7th Grade
,,WADENA-DEER CREEK SR.,,Wadena,93.59,7th Grade
,,WALKER-HACKENSACK-AKELEY SEC.,,Cass,96.23,7th Grade
,,WARREN-ALVARADO-OSLO SEC.,,Marshall,95.12,7th Grade
,,WARROAD SR.,,Roseau,95.4,7th Grade
,,WASECA JR.,,Waseca,98.0,7th Grade
,,CHRIST COMMUNITY,,Carver,80.0,7th Grade
,,WATERTOWN-MAYER MID.,,Carver,91.8,7th Grade
,,ZION LUTHERAN-MAYER,,Carver,71.43,7th Grade
,,WATERVILLE-ELYSIAN-MORRISTOWN JR.,,Rice,98.0,7th Grade
,,WAUBUN SECONDARY,,Mahnomen,98.0,7th Grade
,,FOURTH BAPTIST,,Hennepin,50.0,7th Grade
,,PROVIDENCE ACADEMY,,Hennepin,91.46,7th Grade
,,WAYZATA CENTRAL MID.,,Hennepin,97.03,7th Grade
,,WAYZATA EAST MID.,,Hennepin,95.89,7th Grade
,,WAYZATA WEST MID.,,Hennepin,96.7,7th Grade
,,WEST CENTRAL AREA SECONDARY SCHOOL,,Grant,96.49,7th Grade
,,COMMUNITY OF SAINTS,,Dakota,95.0,7th Grade
,,CONVENT OF THE VISITATION,,Dakota,91.67,7th Grade
,,CROWN OF LIFE,,Dakota,90.48,7th Grade
,,FRIENDLY HILLS MID.,,Dakota,96.59,7th Grade
,,HERITAGE MID.,,Dakota,97.24,7th Grade
,,ST CROIX LUTHERAN,,Dakota,95.0,7th Grade
,,ST JOSEPH,,Dakota,97.37,7th Grade
,,TRINITY LONE OAK LUTHERAN,,Dakota,90.0,7th Grade
,,WESTBROOK JUNIOR/SENIOR HIGH,,Cottonwood,91.89,7th Grade
,,OUR LADY OF THE LAKE,,Hennepin,69.23,7th Grade
,,WESTONKA MIDDLE SCHOOL,,Hennepin,94.74,7th Grade
,,WHEATON SEC.,,Traverse,95.0,7th Grade
,,CENTRAL MID.,,Ramsey,98.0,7th Grade
,,FRASSATI CATHOLIC ACADEMY,,Washington,95.0,7th Grade
,,LIBERTY CLASSICAL,,Ramsey,88.0,7th Grade
,,MARINER MIDDLE SCHOOL,,Ramsey,98.0,7th Grade
,,ST ANNES ACADEMY,,Ramsey,30.0,7th Grade
,,COMMUNITY CHRISTIAN,,Kandiyohi,84.21,7th Grade
,,WILLMAR MIDDLE SCHOOL,,Kandiyohi,98.0,7th Grade
,,WILLOW RIVER SEC.,,Pine,94.59,7th Grade
,,WINDOM MIDDLE/HIGH SCHOOL,,Cottonwood,97.5,7th Grade
,,WIN-E-MAC SCHOOL,,Polk,88.64,7th Grade
,,COTTER SCHOOLS (7-12),,Winona,94.95,7th Grade
,,WINONA MIDDLE SCHOOL,,Winona,94.48,7th Grade
,,WOODBURY LEADERSHIP ACADEMY,,Washington,88.0,7th Grade
,,VIRTUAL INSTRUCTION BY EXCELLENCE SECONDARY,,Nobles,60.0,7th Grade
,,WRENSHALL SEC.,,Carlton,95.0,7th Grade
,,YELLOW MEDICINE EAST SECONDARY,,Yellow Medicine,97.3,7th Grade
,,YINGHUA ACADEMY,,Hennepin,91.3,7th Grade
,,ZUMBROTA-MAZEPPA MID.,,Goodhue,93.41,7th Grade
