Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Cole Academy,1915 W Mount Hope Ave,Ingham,90.91,Kindergarten
,Public,School Outbreak Garfield,123 Anywhere,Ingham,85.71,Kindergarten
,Private,Lansing Christian School,3405 Belle Chase Way,Ingham,100.00,7th
,Private,Lansing Christian School,3405 Belle Chase Way,Ingham,100.00,Kindergarten
,Public,Holly Park Academy,3300 Express Ct,Ingham,97.87,7th
,Public,Holly Park Academy,3300 Express Ct,Ingham,96.55,Kindergarten
,Public,Attwood School,915 Attwood Dr,Ingham,100.00,7th
,Public,Attwood School,915 Attwood Dr,Ingham,86.96,Kindergarten
,Public,Beekman Center,2901 Wabash Rd,Ingham,100.00,Kindergarten
,Public,Capital Area K-12 Online,4501 Pleasant Grove Rd,Ingham,100.00,7th
,Public,Capital Area K-12 Online,4501 Pleasant Grove Rd,Ingham,100.00,Kindergarten
,Public,Cavanaugh School,300 W Cavanaugh Rd,Ingham,98.08,Kindergarten
,Public,Cumberland School,2801 Cumberland Rd,Ingham,90.91,Kindergarten
,Public,Dwight Rich School of the Arts,2600 Hampden Dr,Ingham,100.00,7th
,Public,Dwight Rich School of the Arts,2600 Hampden Dr,Ingham,94.92,Kindergarten
,Private,Emanuel Lutheran School,1001 N Capitol Ave,Ingham,100.00,7th
,Private,Emanuel Lutheran School,1001 N Capitol Ave,Ingham,100.00,Kindergarten
,Public,Forest View School,3119 Stoneleigh Dr,Ingham,93.75,Kindergarten
,Public,Forrest G Averill School,3201 Averill Dr,Ingham,95.83,Kindergarten
,Public,Gardner International School,333 Dahlia Dr,Ingham,99.19,7th
,Public,Gardner International School,333 Dahlia Dr,Ingham,93.67,Kindergarten
,Public,Gier Park School,401 E Gier St,Ingham,94.37,Kindergarten
,Private,Immaculate Heart of Mary-St. Casimir,3830 Rosemont St,Ingham,100.00,7th
,Private,Immaculate Heart of Mary-St. Casimir,3830 Rosemont St,Ingham,87.50,Kindergarten
,Public,Lansing Learning Hub,4501 Pleasant Grove Rd,Ingham,100.00,7th
,Public,Lewton School,2000 Lewton Pl,Ingham,100.00,7th
,Public,Lewton School,2000 Lewton Pl,Ingham,93.33,Kindergarten
,Public,Lyons School,2901 Lyons Ave,Ingham,98.00,Kindergarten
,Private,Montessori Childrens House,2100 W Saint Joseph St,Ingham,90.48,Kindergarten
,Public,Mt Hope School,1215 E Mount Hope Ave,Ingham,100.00,7th
,Public,North School,333 E Miller Rd,Ingham,100.00,7th
,Public,North School,333 E Miller Rd,Ingham,97.78,Kindergarten
,Public,Pattengill School,815 N Fairview Ave,Ingham,96.00,7th
,Public,Pattengill School,815 N Fairview Ave,Ingham,98.59,Kindergarten
,Public,Post Oak School,2320 Post Oak Ln,Ingham,97.87,7th
,Public,Post Oak School,2320 Post Oak Ln,Ingham,95.38,Kindergarten
,Private,Resurrection School,1521 E Michigan Ave,Ingham,95.65,7th
,Private,Resurrection School,1521 E Michigan Ave,Ingham,94.44,Kindergarten
,Public,Sheridan Road,16900 Cedar St,Ingham,100.00,7th
,Public,Wexford Montessori Magnet School,5217 Wexford Rd,Ingham,96.55,7th
,Public,Wexford Montessori Magnet School,5217 Wexford Rd,Ingham,95.83,Kindergarten
,Public,Willow School,1012 W Willow St,Ingham,100.00,Kindergarten
,Public,Mid-Michigan Leadership Academy,730 W Maple St,Ingham,97.96,7th
,Public,Mid-Michigan Leadership Academy,730 W Maple St,Ingham,90.91,Kindergarten
,Public,Meryl S Colt Elementary School,4344 W Michigan Ave,Ingham,95.03,Kindergarten
,Private,New Covenant Christian School,4415 W St Joe Hwy,Ingham,55.56,7th
,Private,New Covenant Christian School,4415 W St Joe Hwy,Ingham,57.14,Kindergarten
,Private,St Gerard School,4433 W Willow Hwy,Ingham,100.00,7th
,Private,St Gerard School,4433 W Willow Hwy,Ingham,97.62,Kindergarten
,Public,Waverly Middle School,620 Snow Rd,Ingham,98.67,7th
,Public,Windemere Park Charter Academy,3100 W Saginaw St,Ingham,96.36,7th
,Public,Windemere Park Charter Academy,3100 W Saginaw St,Ingham,91.67,Kindergarten
,Public,Leslie Middle School,400 Kimball St,Ingham,96.55,7th
,Public,Woodworth Elementary,212 Pennsylvania St,Ingham,89.04,Kindergarten
,Public,Heartwood School,625 Hagadorn Rd,Ingham,62.50,Kindergarten
,Public,James C Harvey Education Center,400 S Cedar St,Ingham,97.59,Kindergarten
,Public,Mason Middle School,235 Temple St,Ingham,96.69,7th
,Public,Michigan Connections Academy,3950 Heritage Ave,Ingham,91.18,7th
,Public,Michigan Connections Academy,3950 Heritage Ave,Ingham,84.78,Kindergarten
,Public,Bennett Woods Elementary School,2650 Bennett Rd,Ingham,100.00,Kindergarten
,Public,Chippewa Middle School,4000 Okemos Rd,Ingham,98.96,7th
,Public,Cornell Elementary School,4371 Cornell Rd,Ingham,100.00,Kindergarten
,Public,Hiawatha Elementary School,1900 Jolly Rd,Ingham,97.30,Kindergarten
,Private,MI Montessori International Ctr.,2745 Mount Hope Rd,Ingham,90.00,Kindergarten
,Public,Okemos Public Montessori - Central,4406 Okemos Rd,Ingham,97.56,Kindergarten
,Private,St Martha School,1100 W Grand River Ave,Ingham,100.00,7th
,Private,St Martha School,1100 W Grand River Ave,Ingham,100.00,Kindergarten
,Public,Emma Smith Elementary School,100 Price St,Ingham,94.67,Kindergarten
,Public,Stockbridge Jr - Sr High School,416 N Clinton St,Ingham,97.18,7th
,Public,Webberville Elementary School,202 N Main St,Ingham,90.91,Kindergarten
,Public,Webberville Middle School,309 E Grand River Rd,Ingham,97.44,7th
,Private,St Mary Catholic School,220 N Cedar St,Ingham,91.67,7th
,Private,St Mary Catholic School,220 N Cedar St,Ingham,78.57,Kindergarten
,Public,Williamston Discovery Elementary School,350 Highland St,Ingham,93.08,Kindergarten
,Public,Williamston Middle School,3845 Vanneter Rd,Ingham,97.55,7th
,Public,Belding Middle School,410 Ionia St,Ionia,97.69,7th
,Public,Ellis Elementary School,100 W Ellis Ave,Ionia,96.18,Kindergarten
,Private,Faith Community Christian School,9614 Fisk Rd,Ionia,94.12,Kindergarten
,Public,A.A. Rather School,380 E Tuttle Rd,Ionia,94.23,Kindergarten
,Public,Emerson School,645 Hackett St,Ionia,96.00,Kindergarten
,Public,Ionia Middle School,438 Union St,Ionia,98.04,7th
,Public,Jefferson School,420 N Jefferson St,Ionia,91.11,Kindergarten
,Public,R B Boyce Elementary School,3550 N State Rd,Ionia,84.09,Kindergarten
,Private,SS. Peter & Paul School,317 Baldie St,Ionia,91.67,7th
,Private,SS. Peter & Paul School,317 Baldie St,Ionia,95.83,Kindergarten
,Private,Faith Christian School,7455 Woodland Rd,Ionia,92.86,Kindergarten
,Public,Twin Rivers Elementary School,435 Lou Lemke Ln,Ionia,97.22,Kindergarten
,Public,Oakwood Elementary School,500 Oak St,Ionia,93.23,Kindergarten
,Public,Portland Middle School,745 Storz St,Ionia,95.86,7th
,Private,St. Patrick School,122 N West St,Ionia,100.00,7th
,Private,St. Patrick School,122 N West St,Ionia,84.00,Kindergarten
,Public,Saranac Elementary School,250 Pleasant St,Ionia,94.59,Kindergarten
,Public,Saranac Jr Sr High School,150 Pleasant St,Ionia,97.56,7th
,Public,Lakewood Early Childhood Center,223 W Broadway St,Ionia,92.47,Kindergarten
,Public,Lakewood Middle School,8669 Brown Rd,Ionia,99.24,7th
,Private,Holy Family School,411 Wilkinson St,Iosco,87.50,Kindergarten
,Public,Hale Schools All Buildings,311 N Washington St,Iosco,89.47,7th
,Public,Hale Schools All Buildings,311 N Washington St,Iosco,100.00,Kindergarten
,Public,Oscoda Area High School,3550 E River Rd,Iosco,94.90,7th
,Public,Richardson Elementary School,3630 E River Rd,Iosco,95.05,Kindergarten
,Public,Clara B Bolen Elementary,211 S Plank Rd,Iosco,97.67,Kindergarten
,Public,Tawas Area Middle School,255 W M 55,Iosco,94.38,7th
,Public,Whittemore-Prescott Elementary School,8878 Prescott Rd,Iosco,93.75,Kindergarten
,Public,Whittemore-Prescott High School,6001 Mills Rd,Iosco,100.00,7th
,Public,Forest Park Elementary Middle and High School,801 Forest Pkwy,Iron,100.00,7th
,Public,Forest Park Elementary Middle and High School,801 Forest Pkwy,Iron,92.00,Kindergarten
,Public,Stambaugh Elementary School,700 Washington Ave,Iron,89.83,Kindergarten
,Public,West Iron County Middle and High School,701 Nick Baumgartner Way,Iron,84.44,7th
,Public,Beal City High School,3180 W Beal City Rd,Isabella,94.74,7th
,Public,Carl D Mayes Elementary School,3180 W Beal City Rd,Isabella,95.12,Kindergarten
,Private,St. Joseph The Worker School,2091 N Winn Rd,Isabella,84.62,Kindergarten
,Public,Ganiard School,101 S Adams St,Isabella,93.24,Kindergarten
,Private,Mid Mitten Montessori,701 E Maple St,Isabella,100.00,Kindergarten
,Public,Mt Pleasant Middle School,440 S Bradley St,Isabella,97.81,7th
,Public,Oasis,3480 S Isabella Rd,Isabella,100.00,7th
,Public,Pullen Elementary School,251 S Brown St,Isabella,95.00,Kindergarten
,Private,Sacred Heart Academy Elementary School,200 S Franklin St,Isabella,82.76,Kindergarten
,Private,Sacred Heart Academy High School,316 E Michigan St,Isabella,100.00,7th
,Public,Vowles School,1560 Watson Rd,Isabella,94.59,Kindergarten
,Public,Renaissance Pub Sch Academy,2797 S Isabella Rd,Isabella,97.92,7th
,Public,Renaissance Pub Sch Academy,2797 S Isabella Rd,Isabella,87.18,Kindergarten
,Public,Shepherd Elementary School,301 S 4th St,Isabella,97.56,Kindergarten
,Public,Shepherd Middle School,350 S Chippewa St,Isabella,97.35,7th
,Public,Winn Elementary School,8190 Church Street,Isabella,94.74,Kindergarten
,Public,Columbia Central High School,11775 Hewitt Rd,Jackson,96.40,7th
,Public,Columbia Elementary School,320 School St,Jackson,90.99,Kindergarten
,Public,Concord Community Elem School,405 S Main St,Jackson,92.68,Kindergarten
,Public,Concord Middle School,405 S Main St,Jackson,96.08,7th
,Public,George Long Elementary School,829 S Union St,Jackson,93.40,Kindergarten
,Public,Grass Lake Middle School,1000 Grass Lake Rd,Jackson,96.63,7th
,Public,Hanover-Horton Elementary School,131 Fairview St,Jackson,96.00,Kindergarten
,Public,Hanover-Horton Middle School,10000 Moscow Rd,Jackson,98.75,7th
,Public,Da Vinci Institute (6-12),2985 Springport Rd,Jackson,100.00,7th
,Public,Da Vinci Institute K-5,2989 Springport Rd.,Jackson,94.12,Kindergarten
,Public,East Jackson Elementary,4340 Walz Rd,Jackson,100.00,Kindergarten
,Public,East Jackson Secondary School,1566 N Sutton Rd,Jackson,100.00,7th
,Public,JCISD Central Campus,1226 S Wisner St,Jackson,100.00,7th
,Public,JCISD Central Campus,1226 S Wisner St,Jackson,100.00,Kindergarten
,Public,Jackson Preparatory and Early College,2111 Emmons Rd,Jackson,89.47,7th
,Public,Cascades Elementary School,1200 S Wisner St,Jackson,91.94,Kindergarten
,Public,Dibble Elementary School,3450 Kibby Rd,Jackson,96.30,Kindergarten
,Public,Fourth Street Learning Center,2400 4th St,Jackson,100.00,7th
,Public,Hunt Elementary School,1143 N Brown St,Jackson,92.54,Kindergarten
,Private,Jackson Christian Elementary School,801 Halstead Blvd,Jackson,77.78,Kindergarten
,Private,Jackson Christian High School,4200 Lowe Rd,Jackson,94.74,7th
,Public,John R Lewis Elementary,154 W Clark St,Jackson,94.74,Kindergarten
,Private,JPS Montessori Center,820 Bennett St,Jackson,85.19,Kindergarten
,Private,Lumen Christi Catholic School,3483 Spring Arbor Rd,Jackson,95.95,7th
,Public,Middle School at Parkside,2400 4th St,Jackson,98.23,7th
,Public,Northeast Elementary School,1024 Fleming Ave,Jackson,98.18,Kindergarten
,Private,Queen of Miraculous Medal School,811 S Wisner St,Jackson,94.29,Kindergarten
,Public,Sharp Park Academy,766 Park Rd,Jackson,100.00,Kindergarten
,Public,South Central Michigan Virtual,1060 Jackson Xing,Jackson,100.00,7th
,Public,South Central Michigan Virtual,1060 Jackson Xing,Jackson,85.71,Kindergarten
,Private,St John the Evangelist School,405 E North St,Jackson,94.12,Kindergarten
,Private,St Mary Star of the Sea School,116 E Wesley St,Jackson,76.92,Kindergarten
,Public,Northwest Early Elementary School,3735 Lansing Ave,Jackson,95.73,Kindergarten
,Public,R W Kidder Middle School,6700 Rives Junction Rd,Jackson,97.74,7th
,Public,Paragon Charter Academy,3750 McCain Rd,Jackson,90.16,7th
,Public,Paragon Charter Academy,3750 McCain Rd,Jackson,87.50,Kindergarten
,Public,Townsend Elementary School,1005 Floyd Ave,Jackson,97.50,Kindergarten
,Public,Vandercook Lake Middle/High School,1000 E Golf Ave,Jackson,100.00,7th
,Private,Trinity Lutheran School,4900 McCain Rd,Jackson,81.25,Kindergarten
,Public,Arnold Elementary School,4064 Page Ave,Jackson,95.74,Kindergarten
,Public,Michigan Center Jr/Sr High School,400 S State St,Jackson,99.03,7th
,Public,Ezra Eby Elementary School,220 West,Jackson,93.68,Kindergarten
,Public,Napoleon Middle School,204 West,Jackson,95.70,7th
,Public,Parma Elementary School,385 Elizabeth St,Jackson,86.84,Kindergarten
,Public,Western Middle School,1400 S Dearing Rd,Jackson,96.23,7th
,Public,Bean Elementary School,3201 Noble Rd,Jackson,93.85,Kindergarten
,Public,Warner Elementary School,118 Star Rd,Jackson,87.80,Kindergarten
,Public,Springport Elementary School,300 W Main St,Jackson,92.31,Kindergarten
,Public,Springport Middle School,300 W Main St,Jackson,96.77,7th
,Public,Galesburg-Augusta Middle School,750 W Van Buren St,Kalamazoo,98.75,7th
,Public,Climax-Scotts High School,372 S Main St,Kalamazoo,92.50,7th
,Public,Galesburg-Augusta Primary School,315 W Battle Creek St,Kalamazoo,93.75,Kindergarten
,Public,Kellogg Elementary School,9594 N 40th St,Kalamazoo,94.29,Kindergarten
,Private,Comstock Early Learning Academy Young 5's Program,6171 E Mn Ave,Kalamazoo,100.00,Kindergarten
,Public,Comstock Elementary School,1423 N 28th St,Kalamazoo,98.10,Kindergarten
,Public,Comstock Middle School,3100 N 26th St,Kalamazoo,100.00,7th
,Public,STEM Academy,175 Hunt St,Kalamazoo,100.00,7th
,Public,STEM Academy,175 Hunt St,Kalamazoo,92.50,Kindergarten
,Public,Arcadia Elementary School,932 Boswell Ln,Kalamazoo,97.50,Kindergarten
,Public,Edison Academy,831 Lake St,Kalamazoo,98.25,Kindergarten
,Public,El Sol Elementary School,604 W Vine St,Kalamazoo,97.10,Kindergarten
,Public,Greenwood Elementary School,3501 Moreland St,Kalamazoo,95.65,Kindergarten
,Private,Heritage Christian Academy,6312 Quail Run Dr,Kalamazoo,83.33,7th
,Private,Heritage Christian Academy,6312 Quail Run Dr,Kalamazoo,66.67,Kindergarten
,Public,Hillside Middle School,1941 Alamo Ave,Kalamazoo,99.31,7th
,Public,Indian Prairie Elementary School,3546 Grand Prairie Rd,Kalamazoo,97.22,Kindergarten
,Private,Kalamazoo Christian School,3800 S 12th St,Kalamazoo,94.38,7th
,Private,Kalamazoo Christian School,3800 S 12th St,Kalamazoo,86.07,Kindergarten
,Private,Kazoo School,1401 Cherry St,Kalamazoo,100.00,7th
,Private,Kazoo School,1401 Cherry St,Kalamazoo,93.33,Kindergarten
,Public,King-Westwood Elementary School,1100 Nichols Rd,Kalamazoo,96.49,Kindergarten
,Public,Lincoln International Studies School,912 N Burdick St,Kalamazoo,97.62,Kindergarten
,Public,Linden Grove Middle School,4241 Arboretum Pkwy,Kalamazoo,97.81,7th
,Public,Maple Street Magnet School for the Arts,922 W Maple St,Kalamazoo,98.59,7th
,Public,Milwood Elementary School,3400 Lovers Ln,Kalamazoo,97.78,Kindergarten
,Public,Milwood Magnet School,2916 Konkle St,Kalamazoo,99.55,7th
,Private,Montessori Children's Center,750 Howard St,Kalamazoo,85.71,Kindergarten
,Public,Northeastern Elementary School,2433 Gertrude St,Kalamazoo,100.00,Kindergarten
,Public,Northglade Montessori School,1914 Cobb Ave,Kalamazoo,97.96,Kindergarten
,Public,Parkwood-Upjohn Elementary School,2321 S Park St,Kalamazoo,98.48,Kindergarten
,Public,Prairie Ridge Elementary School,2294 S 9th St,Kalamazoo,96.10,Kindergarten
,Private,Providence Christian School,100 Pratt Rd,Kalamazoo,100.00,7th
,Private,Providence Christian School,100 Pratt Rd,Kalamazoo,40.00,Kindergarten
,Public,Spring Valley Center for Exploration,3530 Mount Olivet Rd,Kalamazoo,100.00,Kindergarten
,Private,St Augustine Cathedral School,600 W Michigan Ave,Kalamazoo,100.00,7th
,Private,St Augustine Cathedral School,600 W Michigan Ave,Kalamazoo,92.31,Kindergarten
,Private,St Monica School,530 W Kilgore Rd,Kalamazoo,96.43,7th
,Private,St Monica School,530 W Kilgore Rd,Kalamazoo,91.67,Kindergarten
,Private,The Gagie School,615 Fairview Ave,Kalamazoo,100.00,7th
,Private,The Gagie School,615 Fairview Ave,Kalamazoo,92.00,Kindergarten
,Private,Tree of Life K-8 School And Path of Life High School,2001 Cameron St,Kalamazoo,91.67,7th
,Private,Tree of Life K-8 School And Path of Life High School,2001 Cameron St,Kalamazoo,78.95,Kindergarten
,Public,Washington Writers Academy,1919 Portage St,Kalamazoo,100.00,Kindergarten
,Public,Winchell Elementary School,2316 Winchell Ave,Kalamazoo,93.44,Kindergarten
,Public,Woods Lake Elementary:A Magnet Center For The Arts,3215 Oakland Dr,Kalamazoo,98.55,Kindergarten
,Public,Woodward School for Technology Research,606 Stuart Ave,Kalamazoo,97.78,Kindergarten
,Public,Paramount Charter Academy,3624 S Westnedge Ave,Kalamazoo,96.55,7th
,Public,Paramount Charter Academy,3624 S Westnedge Ave,Kalamazoo,97.06,Kindergarten
,Public,Central Elementary,516 N Orient St,Kalamazoo,100.00,Kindergarten
,Public,Northwood Elementary School,600 Edison St,Kalamazoo,97.30,Kindergarten
,Public,Parchment Innovation Center,1125 E Mosel Ave,Kalamazoo,100.00,7th
,Public,Parchment Middle School,307 N Riverview Dr,Kalamazoo,99.13,7th
,Public,WoodsEdge Learning Center,1501 E Milham Ave,Kalamazoo,94.44,7th
,Public,Oakland Academy,6325 Oakland Dr,Kalamazoo,94.74,Kindergarten
,Public,12th Street Elementary School,6501 S 12th St,Kalamazoo,98.25,Kindergarten
,Public,Amberly Elementary School,6637 Amberly St,Kalamazoo,98.46,Kindergarten
,Public,Angling Road Elementary School,5340 Angling Rd,Kalamazoo,96.97,Kindergarten
,Public,Central Elementary School,8422 S Westnedge Ave,Kalamazoo,92.65,Kindergarten
,Public,Haverhill Elementary School,6633 Haverhill Ave,Kalamazoo,98.39,Kindergarten
,Private,Kalamazoo Country Day,4221 E Milham Ave,Kalamazoo,100.00,7th
,Private,Kalamazoo Country Day,4221 E Milham Ave,Kalamazoo,100.00,Kindergarten
,Public,Lake Center Elementary School,10011 Portage Rd,Kalamazoo,100.00,Kindergarten
,Public,Moorsbridge Elementary School,7361 Moorsbridge Rd,Kalamazoo,94.51,Kindergarten
,Public,Portage Central Middle School,8305 S Westnedge Ave,Kalamazoo,97.96,7th
,Public,Portage North Middle School,1100 W Milham Ave,Kalamazoo,98.96,7th
,Public,Portage West Middle School,7145 Moorsbridge Rd,Kalamazoo,99.57,7th
,Private,St. Michael's Lutheran School,7211 Oakland Dr,Kalamazoo,87.50,7th
,Private,St. Michael's Lutheran School,7211 Oakland Dr,Kalamazoo,100.00,Kindergarten
,Public,Woodland Elementary School,1401 Woodland Dr,Kalamazoo,97.73,Kindergarten
,Public,Gull Lake Middle School,9550 M 89,Kalamazoo,99.55,7th
,Public,Gull Lake Virtual Partnership,10100 ED Ave,Kalamazoo,83.81,7th
,Public,Gull Lake Virtual Partnership,10100 ED Ave,Kalamazoo,62.32,Kindergarten
,Public,Richland Elementary School,9476 M 89,Kalamazoo,96.67,Kindergarten
,Public,Schoolcraft Elementary School,13300 S. 14th St.,Kalamazoo,90.00,Kindergarten
